product_id,brand,product_name,pack_size,pack_size_value,pack_size_unit,mrp,selling_price,discount_pct,rating,rating_count,product_url,product_image_url,source,collection_date,pack_size_ml,pack_size_g,price_per_100ml_calculated,price_per_100g_calculated,brand_standardized,company_group,discount_pct_calculated,product_category,price_per_100ml,data_quality_score,data_quality_category,is_duplicate
FLIP_0075,Ibf,"IBF Premium liquid detergent for machine & hand wash Mu... 5 L ₹1,193₹1,99540% off Only few left",5 L,5.0,l,1995.0,1193.0,40.0,0.0,0,https://www.flipkart.com/ibf-premium-liquid-detergent-machine-hand-wash-multi-fragrance/p/itm60218ac31b0d3?pid=LDGH695HBXRUHEPM&lid=LSTLDGH695HBXRUHEPMVZFZW2&marketplace=FLIPKART&q=washing+machine+liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_37&otracker=search&fm=organic&iid=0516046a-1df3-4f87-a595-481a08c3b310.LDGH695HBXRUHEPM.SEARCH&ppt=sp&ppn=sp&ssid=8aa19tuzjk0000001786988017234&qH=2721e1dc434c5ada&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/s/h/7/5-liquid-detergent-ibf-original-imahgqf44hm6xku4.jpeg?q=70,Flipkart,17-08-26,5000.0,,23.86,,IBF,Competitor,40.20050125313283,Liquid Detergent,23.86,100.0,Excellent,False
FLIP_0076,Ifb,"Front Load ifb Fluff Essentials Liquid Detergent |Tough... 10 x 100 ml 5(19) ₹1,990₹3,60044% off",10 x 100 ml,100.0,ml,3600.0,1990.0,44.0,5.0,19,https://www.flipkart.com/front-load-ifb-fluff-essentials-liquid-detergent-tough-stain-remover/p/itmd82f741283872?pid=LDGHPHFHGFPGMWW6&lid=LSTLDGHPHFHGFPGMWW6TSOPY8&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_1&otracker=search&fm=organic&iid=en_-FwR0_Z-uCwkqStfYlzIyGLpLdwdGDYeeDiahGA_HnHRKvVymHCEQLUWOz5D9ySxlhhMGwlem0JqJaFSqo_ppkmt5U_uyOb4HdH7puGr2tptKg-DsJl2aX2RAiCMK7Ud&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/r/t/x/10-ifb-fluff-essentials-liquid-detergent-tough-stain-remover-original-imahp7c4kxm3gzhs.jpeg?q=70,Flipkart,17-08-26,100.0,,1990.0,,IFB,Competitor,44.72222222222222,Liquid Detergent,1989.9999999999998,100.0,Excellent,False
FLIP_0077,Ifb,Front Load IFB Fluff Matic Front Load Liquid Detergent ... 2 x 500 ml 3.7(42) ₹395₹72045% off Hot Deal,2 x 500 ml,500.0,ml,720.0,395.0,45.0,3.7,42,https://www.flipkart.com/front-load-ifb-fluff-matic-liquid-detergent-floral/p/itm97743aad5f1bc?pid=LDGHZGGHMJCTM839&lid=LSTLDGHZGGHMJCTM839ZJRGPT&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_4&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGHZGGHMJCTM839.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/v/a/t/1000-ifb-fluff-matic-front-load-liquid-detergent-frontload-original-imahzgghzeneeeh8.jpeg?q=70,Flipkart,17-08-26,500.0,,79.0,,IFB,Competitor,45.13888888888889,Liquid Detergent,79.0,100.0,Excellent,False
FLIP_0078,Henko,"Henko Stain Care Front Load Fresh Liquid Detergent 2 L 4.3(3,395) ₹166₹44062% off Value 365",2 L,2.0,l,440.0,166.0,62.0,4.3,3395,https://www.flipkart.com/henko-stain-care-front-load-fresh-liquid-detergent/p/itm19e32433ec8e2?pid=LDGHFPS9RBZNJXVU&lid=LSTLDGHFPS9RBZNJXVU7WBYFJ&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_5&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGHFPS9RBZNJXVU.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/h/a/y/-original-imah3apruzxvz4wj.jpeg?q=70,Flipkart,17-08-26,2000.0,,8.3,,Henko,Competitor,62.272727272727266,Liquid Detergent,8.3,100.0,Excellent,False
FLIP_0079,Organic,ORGANIC RAINBOW Front Load Enzyme Liquid Detergent Lime... 2000 ml 5(1) ₹229₹39942% off,2000 ml,2000.0,ml,399.0,229.0,42.0,5.0,1,https://www.flipkart.com/organic-rainbow-front-load-enzyme-liquid-detergent-lime/p/itm8f56957b727dc?pid=LDGHHVH7CE9CBWPY&lid=LSTLDGHHVH7CE9CBWPY44PIYS&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_6&otracker=search&fm=organic&iid=en_-FwR0_Z-uCwkqStfYlzIyGLpLdwdGDYeeDiahGA_HnGY0BKmwD9S-3UdLYZXIvcdynaA6xdV0ORDB_84JrgoJxs_5xFzrpmMxX6kXlqvRoyT7UYEnDz0abyUuBm-PLcj&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/n/o/q/2000-front-load-enzyme-liquid-detergent-organic-rainbow-original-imahhvh7pdvftcxz.jpeg?q=70,Flipkart,17-08-26,2000.0,,11.45,,Organic,Competitor,42.606516290726816,Liquid Detergent,11.450000000000001,100.0,Excellent,False
FLIP_0080,Ifb,IFB Front load liquid detergent (Pack of 2) Multi-Fragr... 2 L 3.7(152) ₹627₹72012% off Only 2 left,2 L,2.0,l,720.0,627.0,12.0,3.7,152,https://www.flipkart.com/ifb-front-load-liquid-detergent-pack-2-multi-fragrance/p/itm9a2f42ff00030?pid=LDGFVK8SYV6WNCHF&lid=LSTLDGFVK8SYV6WNCHFVYCYS2&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_7&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGFVK8SYV6WNCHF.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/k5si2kw0/liquid-detergent/z/d/f/1-liquid-detergent-for-washing-clothes-ifb-original-imafnkegesqcgudx.jpeg?q=70,Flipkart,17-08-26,2000.0,,31.35,,IFB,Competitor,12.916666666666668,Liquid Detergent,31.35,100.0,Excellent,False
FLIP_0081,Front,Front Load Fluff Essentials Liquid Detergent | Tough St... 2 x 1 L 4.5(4) ₹460₹72036% off Only few left,2 x 1 L,1.0,l,720.0,460.0,36.0,4.5,4,https://www.flipkart.com/front-load-fluff-essentials-liquid-detergent-tough-stain-remover-color-care-laundry-floral/p/itmf06d863fb423f?pid=LDGHPFU86BMHGERY&lid=LSTLDGHPFU86BMHGERYU6HIT8&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_8&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGHPFU86BMHGERY.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-liquid-detergent/d/r/7/2-fluff-liquid-detergent-2-multi-fragrance-liquid-detergent-ifb-original-imah4cbzyuv7g8bz.jpeg?q=70,Flipkart,17-08-26,1000.0,,46.0,,Front,Competitor,36.11111111111111,Liquid Detergent,46.0,100.0,Excellent,False
FLIP_0082,Rin,Rin Matic Front Load Fresh Liquid Detergent 2 L 4.5(122) ₹345 Only few left,2 L,2.0,l,345.0,345.0,0.0,4.5,122,https://www.flipkart.com/rin-matic-front-load-fresh-liquid-detergent/p/itme4742e41d20cc?pid=LDGHYYPYQRYNWJPD&lid=LSTLDGHYYPYQRYNWJPDFTK5RA&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_9&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGHYYPYQRYNWJPD.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/g/o/h/-original-imahmb445f9cpg8k.jpeg?q=70,Flipkart,17-08-26,2000.0,,17.25,,Rin,Competitor,0.0,Liquid Detergent,17.25,100.0,Excellent,False
FLIP_0083,Purela,"PURELA liquid detergent pink for all type of cloth, top... 5 kg 4(11) ₹489₹1,09955% off",5 kg,5.0,kg,1099.0,489.0,55.0,4.0,11,https://www.flipkart.com/purela-liquid-detergent-pink-all-type-cloth-top-load-front-machine-rose/p/itm0cbb3be26232c?pid=LDGHYHBJCDA79MEJ&lid=LSTLDGHYHBJCDA79MEJOZLJ4C&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_12&otracker=search&fm=organic&iid=en_-FwR0_Z-uCwkqStfYlzIyGLpLdwdGDYeeDiahGA_HnGA5FeigWQPweFgPG3BzzD8S1IajwKBgJ_DyRWIrkbkWdAfR6PtVGucFZh5VXleIeKT7UYEnDz0abyUuBm-PLcj&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/g/e/q/5-liquid-detergent-pink-for-all-type-of-cloth-top-load-and-front-original-imahpp5jz3gdzfh4.jpeg?q=70,Flipkart,17-08-26,5000.0,5000.0,,9.78,Purela,Competitor,55.505004549590545,Liquid Detergent,9.78,100.0,Excellent,False
FLIP_0084,Ifb,IFB Essensial Liquid detergent for Front Load Multi-Fra... 1000 ml 4.3(369) ₹267₹36025% off Hot Deal,1000 ml,1000.0,ml,360.0,267.0,25.0,4.3,369,https://www.flipkart.com/ifb-essensial-liquid-detergent-front-load-multi-fragrance/p/itmfenmy8cc3t58x?pid=LDGFEN7FZ56GH3QM&lid=LSTLDGFEN7FZ56GH3QMLZCFVS&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_14&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGFEN7FZ56GH3QM.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/l1grgcw0/dish-washing-detergent/t/u/1/lemon-500-123-1-keshvikeshav-original-imafemwf6ejhmdwk.jpeg?q=70,Flipkart,17-08-26,1000.0,,26.700000000000003,,IFB,Competitor,25.833333333333336,Liquid Detergent,26.700000000000003,100.0,Excellent,False
FLIP_0085,Purela,"PURELA Liquid Detergent, Suitable for top load detergen... 5000 ml 4.1(4,848) ₹489₹1,09955% off Only few left",5000 ml,5000.0,ml,1099.0,489.0,55.0,4.1,4848,https://www.flipkart.com/purela-liquid-detergent-suitable-top-load-detergent-front-wash-machine-hand-fresh/p/itmc5c16db069223?pid=LDGGFBSQJGWVPTW9&lid=LSTLDGGFBSQJGWVPTW97DUNF2&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_16&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGGFBSQJGWVPTW9.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/f/1/4/5000-liquid-detergent-suitable-for-top-load-detergent-and-front-original-imahgypyvtgnh8nh.jpeg?q=70,Flipkart,17-08-26,5000.0,,9.78,,Purela,Competitor,55.505004549590545,Liquid Detergent,9.78,100.0,Excellent,False
FLIP_0086,Egret,Egret Front Load Rose Liquid Detergent 4 x 1 L ₹536₹70023% off Only few left,4 x 1 L,1.0,l,700.0,536.0,23.0,0.0,0,https://www.flipkart.com/egret-front-load-rose-liquid-detergent/p/itm5beb6f843af2b?pid=LDGGZ4NENG4GWJPS&lid=LSTLDGGZ4NENG4GWJPS0ZGKJA&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_20&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGGZ4NENG4GWJPS.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/t/d/j/4-front-load-egret-original-imagz4nehjkkfgts.jpeg?q=70,Flipkart,17-08-26,1000.0,,53.6,,Egret,Competitor,23.42857142857143,Liquid Detergent,53.6,100.0,Excellent,False
FLIP_0087,Henko,"Henko Stain Care Front Load Fresh Liquid Detergent 1 L 4.3(3,395) ₹129₹21038% off Value 365",1 L,1.0,l,210.0,129.0,38.0,4.3,3395,https://www.flipkart.com/henko-stain-care-front-load-fresh-liquid-detergent/p/itm19e32433ec8e2?pid=LDGHFPS9SVTQCERZ&lid=LSTLDGHFPS9SVTQCERZLS810X&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_22&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGHFPS9SVTQCERZ.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/k/h/v/1-stain-care-detergent-liquid-front-load-henko-enriched-transparent-original-imah38khbt8ttyh6.png?q=70,Flipkart,17-08-26,1000.0,,12.9,,Henko,Competitor,38.57142857142858,Liquid Detergent,12.9,100.0,Excellent,False
FLIP_0088,Binrola,"Binrola Liquid Detergent, Suitable Detergent for top lo... 5000 ml 4(83) ₹405₹1,19966% off Hot Deal",5000 ml,5000.0,ml,1199.0,405.0,66.0,4.0,83,https://www.flipkart.com/binrola-liquid-detergent-suitable-detergent-top-load-front-laundry-yellow-lime/p/itm3c97f3a07856b?pid=LDGGWZXNV62NHUMH&lid=LSTLDGGWZXNV62NHUMHPYIQIF&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_23&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGGWZXNV62NHUMH.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/d/p/e/5000-liquid-detergent-suitable-detergent-for-top-load-front-load-original-imagwzxgbbhz5a5f.jpeg?q=70,Flipkart,17-08-26,5000.0,,8.1,,Binrola,Competitor,66.22185154295246,Liquid Detergent,8.1,100.0,Excellent,False
FLIP_0089,Dr,"Dr Wash Liquid Detergent for Front Load Machines, Ultra... 2 L 4.5(2) ₹270₹46041% off Only few left",2 L,2.0,l,460.0,270.0,41.0,4.5,2,https://www.flipkart.com/wash-liquid-detergent-front-load-machines-ultra-power-matic-formula-2-l-fresh/p/itm85c5c53f47326?pid=LDGHZYMBKDWDHHHN&lid=LSTLDGHZYMBKDWDHHHNVFNKCY&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_24&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGHZYMBKDWDHHHN.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/4/k/8/2-ultra-power-matic-formula-for-front-load-machines-dr-wash-original-imahhefbregpkfgg.jpeg?q=70,Flipkart,17-08-26,2000.0,,13.5,,Dr Wash,Team Thai,41.30434782608695,Liquid Detergent,13.5,100.0,Excellent,False
FLIP_0090,Binrola,"Binrola Liquid Detergent, Suitable Detergent for top lo... 5000 ml 4.1(139) ₹405₹1,19966% off Hot Deal",5000 ml,5000.0,ml,1199.0,405.0,66.0,4.1,139,https://www.flipkart.com/binrola-liquid-detergent-suitable-detergent-top-load-front-detergent-purple-classic/p/itm08427496e2142?pid=LDGGXYYQHGA7RUQS&lid=LSTLDGGXYYQHGA7RUQSISBT0S&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_25&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGGXYYQHGA7RUQS.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/r/i/j/5000-liquid-detergent-suitable-detergent-for-top-load-front-load-original-imagwzyzzqwbygm3.jpeg?q=70,Flipkart,17-08-26,5000.0,,8.1,,Binrola,Competitor,66.22185154295246,Liquid Detergent,8.1,100.0,Excellent,False
FLIP_0091,Parryware,Parryware Fab Det Liquid Detergent for Front Load machi... 1000 ml 4.3(4) ₹309₹36014% off Only few left,1000 ml,1000.0,ml,360.0,309.0,14.0,4.3,4,https://www.flipkart.com/parryware-fab-det-liquid-detergent-front-load-machines-1l-pack-power-clean-formula-fresh/p/itm16717ee2e4c90?pid=LDGH6AF4XZ5PYNUD&lid=LSTLDGH6AF4XZ5PYNUDPNWK6Z&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_26&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGH6AF4XZ5PYNUD.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-liquid-detergent/g/5/r/1000-fab-det-liquid-detergent-for-front-load-washing-machine-low-original-imah7jxyrrvn4qcu.jpeg?q=70,Flipkart,17-08-26,1000.0,,30.9,,Parryware,Competitor,14.166666666666666,Liquid Detergent,30.9,100.0,Excellent,False
FLIP_0092,Purela,"PURELA Ultra Matic Liquid Detergent 5kg | Front & Top L... 5 kg 3.8(8) ₹397₹1,09963% off Hot Deal",5kg,5.0,kg,1099.0,397.0,63.0,3.8,8,https://www.flipkart.com/purela-ultra-matic-liquid-detergent-5kg-front-top-load-machines-fresh/p/itm8acb9104462eb?pid=LDGHJY8AZEXFGHXA&lid=LSTLDGHJY8AZEXFGHXAMXWHKW&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_27&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGHJY8AZEXFGHXA.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/7/t/b/5-ultra-matic-liquid-detergent-lavender-5l-front-top-load-original-imahpknwj2ajfynr.jpeg?q=70,Flipkart,17-08-26,5000.0,5000.0,,7.939999999999999,Purela,Competitor,63.87625113739763,Liquid Detergent,7.9399999999999995,100.0,Excellent,False
FLIP_0093,Pumk,PUMK TOP LOAD FRONT LOAD PREMIUM LIQUID DETERGENT 10L A... 10000 ml 3.7(110) ₹149₹99985% off Lowest price since launch,10000 ml,10000.0,ml,999.0,149.0,85.0,3.7,110,https://www.flipkart.com/pumk-top-load-front-premium-liquid-detergent-10l-aqua-after-wash/p/itm84d6ea9d2641d?pid=LDGHKFMSC3NTNUTA&lid=LSTLDGHKFMSC3NTNUTAFI4QLG&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_28&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGHKFMSC3NTNUTA.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/x/t/h/5000-top-load-front-load-premium-liquid-detergent-5l-blue-pumk-original-imahjyjuh3zn4uag.jpeg?q=70,Flipkart,17-08-26,10000.0,,1.49,,Pumk,Competitor,85.08508508508508,Liquid Detergent,1.49,100.0,Excellent,False
FLIP_0094,Binrola,"Binrola Liquid Detergent Suitable Detergent for top & f... 5000 ml 3.9(67) ₹399₹1,19966% off Hot Deal",5000 ml,5000.0,ml,1199.0,399.0,66.0,3.9,67,https://www.flipkart.com/binrola-liquid-detergent-suitable-top-front-load-detergent-green-neem/p/itmf4978b5c3d1ba?pid=LDGGWZX28NEV7UYM&lid=LSTLDGGWZX28NEV7UYMA8TU4J&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_29&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGGWZX28NEV7UYM.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/f/p/m/5000-liquid-detergent-suitable-detergent-for-top-front-load-original-imagwzx2zczqkzbg.jpeg?q=70,Flipkart,17-08-26,5000.0,,7.979999999999999,,Binrola,Competitor,66.72226855713093,Liquid Detergent,7.9799999999999995,100.0,Excellent,False
FLIP_0095,Krishpa,"Krishpa Front Load Liquid Detergent 5 Litre Liquid Dete... 5 L ₹852₹1,00014% off Only few left",5 Litre,5.0,l,1000.0,852.0,14.0,0.0,0,https://www.flipkart.com/krishpa-front-load-liquid-detergent-5-litre/p/itm28eed9e21c82b?pid=LDGH7RGBTGTKV9FT&lid=LSTLDGH7RGBTGTKV9FTGR1DGU&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_30&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGH7RGBTGTKV9FT.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/g/g/8/5-front-load-liquid-detergent-5-litre-krishpa-original-imah7rpf6uz42fhh.jpeg?q=70,Flipkart,17-08-26,5000.0,,17.04,,Krishpa,Competitor,14.799999999999999,Liquid Detergent,17.04,100.0,Excellent,False
FLIP_0096,Binrola,"Binrola Liquid Detergent, Suitable Detergent for top lo... 5000 ml 3.8(20) ₹399₹1,19966% off Only few left",5000 ml,5000.0,ml,1199.0,399.0,66.0,3.8,20,https://www.flipkart.com/binrola-liquid-detergent-suitable-detergent-top-load-front-laundry-classic/p/itm95d7529e5de24?pid=LDGGWYHFAEX5FGZJ&lid=LSTLDGGWYHFAEX5FGZJGCIHWB&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_31&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGGWYHFAEX5FGZJ.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/g/u/v/5000-liquid-detergent-suitable-detergent-for-top-load-front-load-original-imagwyhfutn9ey3p.jpeg?q=70,Flipkart,17-08-26,5000.0,,7.979999999999999,,Binrola,Competitor,66.72226855713093,Liquid Detergent,7.9799999999999995,100.0,Excellent,False
FLIP_0097,Lisops,LiSops Matic Laundry Liquid Detergent (for front load t... 2000 ml 3.3(18) ₹262₹69962% off Hot Deal,2000 ml,2000.0,ml,699.0,262.0,62.0,3.3,18,https://www.flipkart.com/lisops-matic-laundry-liquid-detergent-for-front-load-top-machines-multi-fragrance/p/itm271ea910205eb?pid=LDGFZ89GDUYBBXKE&lid=LSTLDGFZ89GDUYBBXKEW3AB3F&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_32&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGFZ89GDUYBBXKE.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/h/v/a/2000-matic-laundry-liquid-detergent-for-front-load-top-load-original-imah883afuua9zf7.jpeg?q=70,Flipkart,17-08-26,2000.0,,13.1,,Lisops,Competitor,62.517882689556515,Liquid Detergent,13.100000000000001,100.0,Excellent,False
FLIP_0098,Ibf,IBF Front & Top Load Advance Matic Liquid Detergent Mul... 2 x 1 L 3.8(12) ₹389₹49922% off Only few left,2 x 1 L,1.0,l,499.0,389.0,22.0,3.8,12,https://www.flipkart.com/ibf-front-top-load-advance-matic-liquid-detergent-multi-fragrance/p/itm0e5f63e7b3b51?pid=LDGH5ZJGHRGHS2YC&lid=LSTLDGH5ZJGHRGHS2YCGPHRSJ&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_33&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGH5ZJGHRGHS2YC.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/j/x/j/2-front-top-load-advance-matic-liquid-detergent-ibf-original-imahmd82jpkrneyk.jpeg?q=70,Flipkart,17-08-26,1000.0,,38.9,,IBF,Competitor,22.044088176352705,Liquid Detergent,38.9,100.0,Excellent,False
FLIP_0099,Egret,Egret Front Load Jasmine Liquid Detergent 5 L ₹655₹89526% off Only few left,5 L,5.0,l,895.0,655.0,26.0,0.0,0,https://www.flipkart.com/egret-front-load-jasmine-liquid-detergent/p/itm5beb6f843af2b?pid=LDGHYP56EUHSZPQP&lid=LSTLDGHYP56EUHSZPQPMGCWME&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_34&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGHYP56EUHSZPQP.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/v/q/x/5-front-load-egret-original-imahnpyqbndp3gah.jpeg?q=70,Flipkart,17-08-26,5000.0,,13.1,,Egret,Competitor,26.81564245810056,Liquid Detergent,13.100000000000001,100.0,Excellent,False
